rank,token_id,token,total_abs_shap,mean_abs_shap,total_abs_predicted_class_shap,mean_abs_predicted_class_shap,mean_signed_predicted_class_shap,occurrence_count,normalized_global_importance
202,414,12,0.3051416277885437,0.15257081389427185,0.2427402287721634,0.1213701143860817,0.1213701143860817,2,0.0010883286118185487
203,2674,ammn,0.3029639422893524,0.1514819711446762,0.5044870227575302,0.2522435113787651,0.02726883441209793,2,0.0010805616039098321
204,345,bbm,0.3012344650924206,0.1004114883641402,0.2095642350614071,0.06985474502046903,0.012454796582460403,3,0.0010743931911286924
205,232,adalah,0.3000834807753563,0.10002782692511876,0.5731016546487808,0.19103388488292694,0.1369272619485855,3,0.001070288050925129
206,2024,biak,0.2958359122276306,0.1479179561138153,0.45167453587055206,0.22583726793527603,0.22583726793527603,2,0.0010551385270314115
207,91,cara,0.2956849932670593,0.2956849932670593,0.3422909677028656,0.3422909677028656,-0.3422909677028656,1,0.001054600254282308
208,798,huawei,0.29447826743125916,0.14723913371562958,0.21169276535511017,0.10584638267755508,0.04304499179124832,2,0.001050296304463203
209,406,berikut,0.2932112570852041,0.09773708569506805,0.481865007430315,0.16062166914343834,-0.02437511458992958,3,0.0010457773418389444
210,10473,warriors,0.29271167516708374,0.29271167516708374,0.4500758647918701,0.4500758647918701,0.4500758647918701,1,0.0010439955158082646
211,201,menyebut,0.29218214750289917,0.29218214750289917,0.3493243455886841,0.3493243455886841,-0.3493243455886841,1,0.0010421068842509837
212,812,dugaan,0.29058079421520233,0.14529039710760117,0.14597275108098984,0.07298637554049492,-0.035556141287088394,2,0.0010363954426058017
213,382,13,0.29055129550397396,0.04842521591732899,0.19116308726370335,0.03186051454395056,0.004113753947118918,6,0.0010362902314890023
214,29,usai,0.29031458497047424,0.07257864624261856,0.5523376762866974,0.13808441907167435,0.13808441907167435,4,0.0010354459715688018
215,3228,dongkrak,0.2896332750096917,0.14481663750484586,0.25412053521722555,0.12706026760861278,-0.11194613249972463,2,0.0010330159880584877
216,444,uang,0.2887544222176075,0.07218860555440187,0.39999761804938316,0.09999940451234579,-0.03584648389369249,4,0.0010298814415001115
217,3409,legion,0.28802768886089325,0.14401384443044662,0.36437247693538666,0.18218623846769333,0.18218623846769333,2,0.0010272894493454942
218,543,promo,0.28717827796936035,0.14358913898468018,0.2701135277748108,0.1350567638874054,0.05913335084915161,2,0.001024259911281005
219,149,disebut,0.28699352219700813,0.05739870443940163,0.2953041857108474,0.059060837142169476,-0.002045092172920704,5,0.0010236009549966503
220,1031,raksasa,0.2862584665417671,0.14312923327088356,0.5367212891578674,0.2683606445789337,-0.182165265083313,2,0.0010209792802462218
221,328,krl,0.2861119471490383,0.09537064904967944,0.518425889313221,0.17280862977107367,0.17280862977107367,3,0.0010204566991469182
222,3321,senat,0.28580284863710403,0.14290142431855202,0.4296380430459976,0.2148190215229988,0.0665193721652031,2,0.0010193542577761796
223,534,rencana,0.2856396213173866,0.1428198106586933,0.09628838021308184,0.04814419010654092,0.0373149155639112,2,0.001018772085610532
224,2147,sensor,0.28549349308013916,0.28549349308013916,0.5216928124427795,0.5216928124427795,-0.5216928124427795,1,0.001018250899619805
225,14393,diakibatkan,0.2849050760269165,0.2849050760269165,0.36823770403862,0.36823770403862,0.36823770403862,1,0.0010161522311446273
226,762,marquez,0.28437066869810224,0.07109266717452556,0.5488329431973398,0.13720823579933494,0.10604966583196074,4,0.0010142461956078532
227,3826,bren,0.283831849694252,0.141915924847126,0.40481750667095184,0.20240875333547592,0.014536194503307343,2,0.001012324425239347
228,80,pemerintah,0.2831775099039078,0.07079437747597694,0.19370531663298607,0.04842632915824652,0.04842632915824652,4,0.0010099906344653905
229,199,sejumlah,0.2816446116194129,0.07041115290485322,0.15388950146734715,0.038472375366836786,0.011886096093803644,4,0.0010045233467861773
230,54,hasil,0.28133215941488743,0.05626643188297749,0.6171662285923958,0.12343324571847916,-0.06867499500513077,5,0.0010034089440202378
231,508,dikabarkan,0.28116318956017494,0.09372106318672498,0.4089103788137436,0.1363034596045812,0.12250597526629765,3,0.0010028062903320106
232,819,total,0.2793841306120157,0.09312804353733857,0.13048241287469864,0.043494137624899544,-0.043494137624899544,3,0.0009964610375737233
233,190,layar,0.2793601993471384,0.09312006644904613,0.3632592000067234,0.12108640000224113,0.08656757945815723,3,0.0009963756835023312
234,1503,massal,0.2790679633617401,0.2790679633617401,0.08871850371360779,0.08871850371360779,-0.08871850371360779,1,0.0009953333845979931
235,562,panjang,0.27776024118065834,0.06944006029516459,0.25137371476739645,0.06284342869184911,-0.06284342869184911,4,0.0009906692177444056
236,278,teknologi,0.2759835794568062,0.09199452648560207,0.351663738489151,0.11722124616305034,0.11722124616305034,3,0.000984332515008681
237,305,level,0.2756655514240265,0.13783277571201324,0.4778624475002289,0.23893122375011444,-0.23893122375011444,2,0.0009831982253021504
238,50,global,0.2747797667980194,0.06869494169950485,0.37932729721069336,0.09483182430267334,-0.009117338806390762,4,0.0009800389554267843
239,3296,tradisi,0.27302928268909454,0.13651464134454727,0.23259709728881717,0.11629854864440858,-0.11286964290775359,2,0.000973795618671706
240,373,sebelum,0.27291954308748245,0.13645977154374123,0.22590071707963943,0.11295035853981972,-0.11295035853981972,2,0.0009734042176388494
241,641,tangan,0.27257201820611954,0.13628600910305977,0.290813647210598,0.145406823605299,-0.145406823605299,2,0.0009721647234588937
242,410,juventus,0.27215859666466713,0.09071953222155571,0.5565276518464088,0.1855092172821363,0.10026887307564418,3,0.0009706901999873974
243,1397,tujuan,0.2715252637863159,0.2715252637863159,0.38873544335365295,0.38873544335365295,-0.38873544335365295,1,0.0009684313331873793
244,105,jutaan,0.2708711102604866,0.1354355551302433,0.3837132602930069,0.19185663014650345,0.19185663014650345,2,0.0009660982067508403
245,9475,flyover,0.26999760419130325,0.13499880209565163,0.3318258672952652,0.1659129336476326,0.0010940060019493103,2,0.0009629827299980316
246,2100,fenomena,0.26997941732406616,0.08999313910802205,0.12392301112413406,0.04130767037471136,0.017564925054709118,3,0.0009629178640925931
247,4408,pemprov,0.2698986977338791,0.13494934886693954,0.148635134100914,0.074317567050457,-0.074317567050457,2,0.000962629966829373
248,634,negeri,0.26980072259902954,0.13490036129951477,0.31659547984600067,0.15829773992300034,-0.02661832422018051,2,0.0009622805253478015
249,1882,andalan,0.2666112184524536,0.1333056092262268,0.45227137207984924,0.22613568603992462,-0.05321966111660004,2,0.0009509047302935851
250,231,orang,0.2661551386117935,0.08871837953726451,0.15432149544358253,0.051440498481194176,-0.03547963375846545,3,0.0009492780602667476
251,1081,makna,0.26585081219673157,0.08861693739891052,0.45087210088968277,0.15029070029656091,0.12764257937669754,3,0.0009481926392206437
252,27,2,0.26455758744850755,0.06613939686212689,0.29250952787697315,0.07312738196924329,-0.05267707211896777,4,0.0009435801794090989
253,989,pelabuhan,0.2645183205604553,0.13225916028022766,0.33016882836818695,0.16508441418409348,0.16508441418409348,2,0.0009434401287772855
254,273,seperti,0.26393136754631996,0.08797712251543999,0.256499262759462,0.085499754253154,0.08440614173499246,3,0.0009413466819942091
255,228,blokade,0.26354582607746124,0.08784860869248708,0.20458648726344109,0.06819549575448036,-0.06819549575448036,3,0.0009399715965473546
256,991,mudik,0.2635226398706436,0.1317613199353218,0.5438060611486435,0.27190303057432175,0.27190303057432175,2,0.0009398888998256322
257,72,juara,0.2635197788476944,0.0658799447119236,0.5253290887922049,0.13133227219805121,0.13133227219805121,4,0.0009398786956029004
258,187,dapat,0.26160483807325363,0.06540120951831341,0.31609730049967766,0.07902432512491941,0.07902432512491941,4,0.0009330488020552193
259,1490,sumatera,0.26108869910240173,0.13054434955120087,0.18177539855241776,0.09088769927620888,-0.09088769927620888,2,0.0009312079230715038
260,64,kembali,0.2609943673014641,0.08699812243382136,0.28329845890402794,0.09443281963467598,-0.013451440880695978,3,0.0009308714760298173
261,955,unggul,0.2598055526614189,0.12990277633070946,0.5020812749862671,0.25104063749313354,-0.25104063749313354,2,0.0009266314088967728
262,1858,insentif,0.25905176997184753,0.12952588498592377,0.2664996534585953,0.13324982672929764,-0.05901008099317551,2,0.0009239429416623955
263,899,berubah,0.25891485810279846,0.12945742905139923,0.08086190931499004,0.04043095465749502,0.009343159385025501,2,0.0009234546270870832
264,1350,berjalan,0.2585863880813122,0.1292931940406561,0.44146913662552834,0.22073456831276417,0.21026006154716015,2,0.0009222830946249312
265,25,1,0.25794094800949097,0.05158818960189819,0.15928434200577613,0.031856868401155224,-0.009930088356122723,5,0.0009199810458927798
266,517,seluruh,0.2566123642027378,0.08553745473424594,0.5869134590029716,0.19563781966765723,-0.08216478178898494,3,0.0009152424732484395
267,1601,kristus,0.2564620152115822,0.1282310076057911,0.13258600607514381,0.06629300303757191,0.06629300303757191,2,0.0009147062333718333
268,172,50,0.2563064694404602,0.08543548981348674,0.47193367034196854,0.15731122344732285,0.08953030655781428,3,0.0009141514584812807
269,1008,padang,0.25613208301365376,0.06403302075341344,0.40938645601272583,0.10234661400318146,0.10234661400318146,4,0.0009135294858609545
270,4902,sana,0.2549702227115631,0.2549702227115631,0.26562270522117615,0.26562270522117615,0.26562270522117615,1,0.0009093855549955871
271,6627,selepas,0.25494928658008575,0.12747464329004288,0.2771519497036934,0.1385759748518467,-0.1385759748518467,2,0.0009093108834698672
272,1888,swasta,0.2547253221273422,0.1273626610636711,0.446902871131897,0.2234514355659485,0.2234514355659485,2,0.000908512084159142
273,1303,kartini,0.25469428300857544,0.08489809433619182,0.34379712492227554,0.11459904164075851,-0.022243686020374298,3,0.0009084013789719005
274,844,krusial,0.2535521388053894,0.1267760694026947,0.47320009768009186,0.23660004884004593,0.23660004884004593,2,0.0009043277682221687
275,1509,islamabad,0.25309714674949646,0.25309714674949646,0.21832333505153656,0.21832333505153656,-0.21832333505153656,1,0.0009027049779258491
276,558,aksi,0.25290854275226593,0.12645427137613297,0.4470231682062149,0.22351158410310745,-0.11705242842435837,2,0.0009020322964304498
277,288,kenaikan,0.25205061584711075,0.08401687194903691,0.3626695442944765,0.12088984809815884,0.12088984809815884,3,0.0008989723848592356
278,379,drone,0.25187769532203674,0.25187769532203674,0.39260682463645935,0.39260682463645935,0.39260682463645935,1,0.0008983556405743845
279,212,namun,0.2515435293316841,0.08384784311056137,0.39126239717006683,0.13042079905668894,0.036894455552101135,3,0.0008971637926740074
280,358,sementara,0.25117790699005127,0.12558895349502563,0.3142673596739769,0.15713367983698845,0.15713367983698845,2,0.0008958597514705736
281,142,depan,0.2510307617485523,0.08367692058285077,0.5221797712147236,0.1740599237382412,0.13259870186448097,3,0.0008953349381975473
282,122,atau,0.24872174486517906,0.12436087243258953,0.24042606353759766,0.12021303176879883,-0.10978089272975922,2,0.000887099519262545
283,381,25,0.24800610542297363,0.08266870180765788,0.29238998144865036,0.09746332714955012,-0.026286445558071136,3,0.0008845470950445102
284,2763,menjajal,0.2469312697649002,0.2469312697649002,0.21039019525051117,0.21039019525051117,-0.21039019525051117,1,0.0008807135492639432
285,832,empat,0.2465708926320076,0.08219029754400253,0.2673011738806963,0.08910039129356544,0.0708367321640253,3,0.0008794282158021844
286,1707,penyimpanan,0.2461617887020111,0.2461617887020111,0.06618820130825043,0.06618820130825043,0.06618820130825043,1,0.0008779690916720243
287,887,yogyakarta,0.24389635771512985,0.12194817885756493,0.3683074116706848,0.1841537058353424,0.1841537058353424,2,0.000869889127692702
288,765,domestik,0.24369685724377632,0.12184842862188816,0.26915847416967154,0.13457923708483577,-0.13457923708483577,2,0.0008691775824583829
289,1557,hizbullah,0.24357856810092926,0.12178928405046463,0.33781208097934723,0.16890604048967361,0.16890604048967361,2,0.0008687556883380658
290,906,menyerang,0.2427530363202095,0.12137651816010475,0.29533950984477997,0.14766975492238998,0.14766975492238998,2,0.000865811318330492
291,85,senjata,0.23949453234672546,0.07983151078224182,0.3829648122191429,0.12765493740638098,0.12765493740638098,3,0.0008541894261233605
292,1762,resolusi,0.23948094248771667,0.11974047124385834,0.31183192133903503,0.15591596066951752,-0.051373958587646484,2,0.0008541409560653844
293,4764,agresif,0.23945580422878265,0.23945580422878265,0.17789027094841003,0.17789027094841003,0.17789027094841003,1,0.0008540512970875272
294,1260,ranjau,0.23941955715417862,0.07980651905139287,0.38831640034914017,0.12943880011638006,0.12943880011638006,3,0.0008539220170260941
295,5100,latar,0.23791849613189697,0.23791849613189697,0.40454527735710144,0.40454527735710144,-0.40454527735710144,1,0.0008485682812199562
296,746,hidup,0.23781024664640427,0.11890512332320213,0.24180881679058075,0.12090440839529037,0.12090440839529037,2,0.0008481821948864391
297,753,semen,0.2376011200249195,0.05940028000622988,0.34337519109249115,0.08584379777312279,-0.01593412086367607,4,0.0008474363166943868
298,1733,fiskal,0.23605579137802124,0.23605579137802124,0.10524915158748627,0.10524915158748627,-0.10524915158748627,1,0.000841924694457621
299,280,damai,0.23531031236052513,0.0784367707868417,0.19432377815246582,0.0647745927174886,0.0647745927174886,3,0.000839265843385313
300,6021,iv,0.2350262552499771,0.2350262552499771,0.23049069941043854,0.23049069941043854,0.23049069941043854,1,0.0008382527155369746
301,134,langsung,0.23493143543601036,0.07831047847867012,0.33741142973303795,0.11247047657767932,-0.11247047657767932,3,0.0008379145279312544
302,100,musim,0.2345859371125698,0.0781953123708566,0.47966863214969635,0.15988954404989877,0.1107194572687149,3,0.0008366822617424005
303,1274,gaji,0.23359480127692223,0.11679740063846111,0.17471767961978912,0.08735883980989456,0.08735883980989456,2,0.0008331472426237325
304,1309,dpr,0.23325464129447937,0.07775154709815979,0.32097554206848145,0.10699184735616048,-0.04746736089388529,3,0.0008319340163452623
305,1379,jangka,0.23272109776735306,0.11636054888367653,0.3140942230820656,0.1570471115410328,0.1570471115410328,2,0.0008300310616732614
306,1970,rincian,0.23268111050128937,0.23268111050128937,0.29271724820137024,0.29271724820137024,0.29271724820137024,1,0.0008298884417164863
307,289,cepat,0.23204579204320908,0.07734859734773636,0.30267234146595,0.10089078048865001,-0.03560079634189606,3,0.0008276224930795983
308,1258,tanah,0.23179234564304352,0.23179234564304352,0.11764822155237198,0.11764822155237198,0.11764822155237198,1,0.0008267185424424413
309,640,digelar,0.2310967519879341,0.11554837599396706,0.17727350909262896,0.08863675454631448,0.08863675454631448,2,0.0008242376142172709
310,253,pesawat,0.23054246976971626,0.057635617442429066,0.14457937236875296,0.03614484309218824,0.02957265661098063,4,0.0008222606922172128
311,2978,jateng,0.22949278727173805,0.11474639363586903,0.28064803406596184,0.14032401703298092,0.11869738437235355,2,0.0008185168585614963
312,463,teluk,0.22916224226355553,0.11458112113177776,0.21274548023939133,0.10637274011969566,-0.014715466648340225,2,0.0008173379253805141
313,177,gelar,0.228273157030344,0.057068289257586,0.4356322344392538,0.10890805860981345,0.06860293308272958,4,0.0008141668834461111
314,2514,diakses,0.22824107110500336,0.11412053555250168,0.2921394445002079,0.14606972225010395,0.10556630603969097,2,0.0008140524446825835
315,535,program,0.22824077308177948,0.11412038654088974,0.35984306037425995,0.17992153018712997,0.012478329241275787,2,0.0008140513817427157
316,209,demi,0.22814491391181946,0.11407245695590973,0.35877495259046555,0.17938747629523277,-0.09283969178795815,2,0.0008137094871342063
317,1176,kripto,0.2273072674870491,0.11365363374352455,0.09294793009757996,0.04647396504878998,0.008470036089420319,2,0.0008107219086210025
318,1764,raya,0.22587142884731293,0.11293571442365646,0.4041238948702812,0.2020619474351406,-0.14973244443535805,2,0.000805600797204954
319,263,listrik,0.22532032430171967,0.11266016215085983,0.10395845538005233,0.051979227690026164,-0.051979227690026164,2,0.0008036352088012374
320,533,tertinggi,0.2247190773487091,0.11235953867435455,0.2528120204806328,0.1264060102403164,-0.030343640595674515,2,0.0008014907807647468
321,1188,contoh,0.22435203194618225,0.11217601597309113,0.31020472198724747,0.15510236099362373,0.08754640445113182,2,0.0008001816640234438
322,647,transfer,0.22391151636838913,0.11195575818419456,0.4375462383031845,0.21877311915159225,0.21877311915159225,2,0.0007986105060312072
323,5147,kargonya,0.2225232720375061,0.11126163601875305,0.32492695748806,0.16246347874403,-0.16246347874403,2,0.0007936591461120622
324,139,sudah,0.222440542653203,0.07414684755106767,0.2993446607142687,0.09978155357142289,0.035856991385420166,3,0.0007933640806481078
325,637,jauh,0.22233294695615768,0.11116647347807884,0.3691554665565491,0.18457773327827454,0.18457773327827454,2,0.0007929803261389259
326,1840,menanti,0.22191639244556427,0.22191639244556427,0.29289254546165466,0.29289254546165466,0.29289254546165466,1,0.0007914946285120684
327,1781,menyetujui,0.2218058705329895,0.2218058705329895,0.1956108659505844,0.1956108659505844,0.1956108659505844,1,0.0007911004372620585
328,3534,antm,0.22164759039878845,0.22164759039878845,0.26923659443855286,0.26923659443855286,-0.26923659443855286,1,0.0007905359098982178
329,210,melemah,0.2208264172077179,0.11041320860385895,0.39691126346588135,0.19845563173294067,0.19845563173294067,2,0.000787607085386212
330,144,bukan,0.22031460888683796,0.07343820296227932,0.24819677788764238,0.0827322592958808,0.0827322592958808,3,0.0007857816522474518
331,1348,go,0.21826300956308842,0.07275433652102947,0.19957823865115643,0.06652607955038548,-0.05172853730618954,3,0.0007784643476233463
332,4690,crash,0.21773815155029297,0.21773815155029297,0.4560735821723938,0.4560735821723938,0.4560735821723938,1,0.0007765923710051205
333,912,hati,0.2157984972000122,0.05394962430000305,0.3078394681215286,0.07695986703038216,0.003822464495897293,4,0.0007696743331688941
334,230,24,0.2151372991502285,0.053784324787557125,0.3674119710922241,0.09185299277305603,0.06082461401820183,4,0.0007673160814912275
335,1179,ilegal,0.2150358110666275,0.2150358110666275,0.23180986940860748,0.23180986940860748,0.23180986940860748,1,0.0007669541106059632
336,2872,telkomsel,0.21376951038837433,0.10688475519418716,0.20981436222791672,0.10490718111395836,-0.10490718111395836,2,0.0007624376791072652
337,186,punya,0.21369771659374237,0.10684885829687119,0.2314995527267456,0.1157497763633728,0.1157497763633728,2,0.0007621816168930887
338,3421,kontrol,0.21262666583061218,0.21262666583061218,0.21292546391487122,0.21292546391487122,0.21292546391487122,1,0.0007583615704488439
339,705,bekasi,0.21251492947340012,0.10625746473670006,0.3962593786418438,0.1981296893209219,0.1981296893209219,2,0.0007579630477188723
340,1484,yudhi,0.2125045210123062,0.2125045210123062,0.35506197810173035,0.35506197810173035,-0.35506197810173035,1,0.000757925924543986
341,1479,didukung,0.21174930036067963,0.10587465018033981,0.22607076913118362,0.11303538456559181,-0.013173278421163559,2,0.000755232328624746
342,4699,c100i,0.21159498393535614,0.21159498393535614,0.27889394760131836,0.27889394760131836,-0.27889394760131836,1,0.0007546819383611485
343,193,masuk,0.21079163812100887,0.10539581906050444,0.3148585129529238,0.1574292564764619,0.13212271686643362,2,0.0007518166975833655
344,901,tiktok,0.21045014634728432,0.0701500487824281,0.29285744670778513,0.09761914890259504,0.08855396726479133,3,0.0007505987212923606
345,183,kamera,0.21011463180184364,0.05252865795046091,0.38853370025753975,0.09713342506438494,0.08238146547228098,4,0.0007494020635890812
346,4038,meledak,0.2092622071504593,0.10463110357522964,0.2901880443096161,0.14509402215480804,0.14509402215480804,2,0.000746361776545178
347,427,senin,0.20879065990447998,0.20879065990447998,0.23401407897472382,0.23401407897472382,-0.23401407897472382,1,0.0007446799399391966
348,639,februari,0.20854611694812775,0.20854611694812775,0.2047850638628006,0.2047850638628006,-0.2047850638628006,1,0.0007438077446305931
349,11845,penggelapan,0.20805540680885315,0.10402770340442657,0.07211432792246342,0.03605716396123171,-0.010808433406054974,2,0.0007420575609911059
350,2088,kami,0.20694154500961304,0.20694154500961304,0.16471712291240692,0.16471712291240692,0.16471712291240692,1,0.0007380848232348376
351,8287,pikiran,0.20689424872398376,0.10344712436199188,0.120503731071949,0.0602518655359745,-0.018788103014230728,2,0.0007379161346778021
352,625,infinix,0.20647738873958588,0.10323869436979294,0.42392896115779877,0.21196448057889938,0.21196448057889938,2,0.00073642934753758
353,551,realme,0.20578892808407545,0.04115778561681509,0.3716114042326808,0.07432228084653617,0.07432228084653617,5,0.0007339738601138104
354,667,tertekan,0.20522378385066986,0.20522378385066986,0.3217410445213318,0.3217410445213318,-0.3217410445213318,1,0.0007319581972772544
355,274,tembus,0.205058716237545,0.1025293581187725,0.365146704018116,0.182573352009058,0.182573352009058,2,0.0007313694614579225
356,2460,pamungkas,0.20191108994185925,0.10095554497092962,0.38425803929567337,0.19212901964783669,0.19212901964783669,2,0.0007201430293852682
357,480,meluncur,0.20186369121074677,0.10093184560537338,0.4011841267347336,0.2005920633673668,0.2005920633673668,2,0.0007199739754426532
358,3359,park,0.20160647854208946,0.10080323927104473,0.12005903013050556,0.06002951506525278,-0.030122443102300167,2,0.0007190565919029156
359,599,tablet,0.20151522755622864,0.20151522755622864,0.3555006980895996,0.3555006980895996,0.3555006980895996,1,0.0007187311330021137
360,702,gaming,0.20084348320960999,0.10042174160480499,0.3938175439834595,0.19690877199172974,0.19690877199172974,2,0.0007163352665398719
361,224,terkait,0.20060141384601593,0.20060141384601593,0.3317914605140686,0.3317914605140686,-0.3317914605140686,1,0.0007154718936321718
362,257,investor,0.2003946453332901,0.2003946453332901,0.40607866644859314,0.40607866644859314,0.40607866644859314,1,0.0007147344259518243
363,806,stabilitas,0.20035934448242188,0.10017967224121094,0.20583117008209229,0.10291558504104614,-0.06654305756092072,2,0.0007146085207244718
364,133,ihsg,0.19920983910560608,0.19920983910560608,0.3740970194339752,0.3740970194339752,0.3740970194339752,1,0.0007105086553600029
365,709,saya,0.19911687076091766,0.19911687076091766,0.2029423713684082,0.2029423713684082,0.2029423713684082,1,0.0007101770712682122
366,2459,parah,0.19879864156246185,0.09939932078123093,0.356084868311882,0.178042434155941,-0.014706440269947052,2,0.0007090420640772708
367,102,satu,0.198625385761261,0.0993126928806305,0.4358154684305191,0.21790773421525955,0.06849171966314316,2,0.0007084241239850684
368,1047,seri,0.19861730933189392,0.09930865466594696,0.2172561138868332,0.1086280569434166,0.1086280569434166,2,0.0007083953183146484
369,320,ia,0.19833018258213997,0.06611006086071332,0.2449445677921176,0.0816481892640392,-0.0816481892640392,3,0.0007073712421856705
370,521,korea,0.19678818434476852,0.09839409217238426,0.124740120023489,0.0623700600117445,0.0623700600117445,2,0.0007018714983019287
371,464,membuka,0.19603202119469643,0.09801601059734821,0.1585472747683525,0.07927363738417625,0.04015493020415306,2,0.0006991745408353564
372,1223,aktivitas,0.19585219025611877,0.19585219025611877,0.10058985650539398,0.10058985650539398,-0.10058985650539398,1,0.0006985331496323185
373,3535,angkut,0.19580605626106262,0.19580605626106262,0.22541683912277222,0.22541683912277222,-0.22541683912277222,1,0.0006983686065407679
374,333,live,0.1954125314950943,0.1954125314950943,0.39938125014305115,0.39938125014305115,-0.39938125014305115,1,0.0006969650475922022
375,921,situasi,0.19450568407773972,0.09725284203886986,0.13577430322766304,0.06788715161383152,0.06788715161383152,2,0.0006937306544416724
376,269,menteri,0.1943165361881256,0.0971582680940628,0.15022066235542297,0.07511033117771149,0.07511033117771149,2,0.0006930560330810144
377,4183,dex,0.1937958300113678,0.1937958300113678,0.149539515376091,0.149539515376091,0.149539515376091,1,0.0006911988645438232
378,1245,detik,0.19379469938576221,0.09689734969288111,0.3555119466036558,0.1777559733018279,-0.1777559733018279,2,0.0006911948320156994
379,10340,2003,0.19291772693395615,0.09645886346697807,0.3378930538892746,0.1689465269446373,-0.019257821142673492,2,0.0006880669919435523
380,618,motogp,0.19227571226656437,0.04806892806664109,0.38490382954478264,0.09622595738619566,0.08778077084571123,4,0.0006857771603765075
381,1069,twibbon,0.1919422373175621,0.09597111865878105,0.14367662370204926,0.07183831185102463,0.07183831185102463,2,0.000684587777167949
382,867,dewa,0.19149035029113293,0.06383011676371098,0.3347121700644493,0.11157072335481644,0.011539024611314138,3,0.000682976061376378
383,616,muncul,0.19091825187206268,0.19091825187206268,0.12287851423025131,0.12287851423025131,0.12287851423025131,1,0.000680935595502342
384,1482,alternatif,0.19087945949286222,0.09543972974643111,0.13974761217832565,0.06987380608916283,-0.06987380608916283,2,0.0006807972372700997
385,1810,bongkar,0.1906858254224062,0.06356194180746873,0.12542524887248874,0.04180841629082958,0.017112021800130606,3,0.0006801066153427427
386,1491,sentimen,0.19064712151885033,0.09532356075942516,0.2599775046110153,0.12998875230550766,0.12998875230550766,2,0.0006799685726707736
387,1748,alfamart,0.1904243901371956,0.0952121950685978,0.3088698238134384,0.1544349119067192,0.1544349119067192,2,0.0006791741712737519
388,215,ultra,0.19031263887882233,0.09515631943941116,0.37406663596630096,0.18703331798315048,0.18703331798315048,2,0.0006787755953967868
389,917,z,0.19028081744909286,0.09514040872454643,0.24807549268007278,0.12403774634003639,0.12403774634003639,2,0.000678662099992392
390,608,guardiola,0.19011645577847958,0.047529113944619894,0.3505193069577217,0.08762982673943043,0.021375460550189018,4,0.0006780758820118722
391,309,pakistan,0.19003754667937756,0.06334584889312585,0.29908241238445044,0.09969413746148348,0.09969413746148348,3,0.0006777944421083495
392,484,saudi,0.18987365439534187,0.06329121813178062,0.3345681056380272,0.11152270187934239,0.11152270187934239,3,0.0006772098982581217
393,124,soal,0.18979612132534385,0.027113731617906263,0.32075775880366564,0.04582253697195223,0.003056003712117672,7,0.0006769333661472703
394,5626,realistis,0.1894862800836563,0.1894862800836563,0.09354851394891739,0.09354851394891739,0.09354851394891739,1,0.0006758282757310796
395,3225,eksekutif,0.1890951693058014,0.1890951693058014,0.10913671553134918,0.10913671553134918,0.10913671553134918,1,0.0006744333265954438
396,1737,dipanggil,0.1882287710905075,0.1882287710905075,0.3229696750640869,0.3229696750640869,0.3229696750640869,1,0.0006713432009584846
397,3642,pengaruh,0.18766174465417862,0.09383087232708931,0.15635592490434647,0.07817796245217323,-0.012765679508447647,2,0.0006693208249923255
398,853,bagaimana,0.18760494142770767,0.09380247071385384,0.21289635449647903,0.10644817724823952,0.019777905195951462,2,0.0006691182286535041
399,2222,setop,0.18751411139965057,0.18751411139965057,0.09851464629173279,0.09851464629173279,0.09851464629173279,1,0.0006687942711552656
400,466,ketika,0.186512753367424,0.186512753367424,0.16124741733074188,0.16124741733074188,-0.16124741733074188,1,0.0006652227931991287
401,376,video,0.18549401126801968,0.06183133708933989,0.14157859608530998,0.047192865361769996,0.047192865361769996,3,0.0006615893126318226
402,1434,besaran,0.1852625086903572,0.0926312543451786,0.037347951147239655,0.018673975573619828,0.017911128146806732,2,0.0006607636275858137
403,126,gencatan,0.18502286076545715,0.09251143038272858,0.361298531293869,0.1806492656469345,0.1806492656469345,2,0.0006599088910645404
404,10644,tpk,0.18498672917485237,0.09249336458742619,0.12758707255125046,0.06379353627562523,0.006737310439348221,2,0.0006597800228923061
405,1103,menawarkan,0.18357275798916817,0.09178637899458408,0.12070829048752785,0.060354145243763924,-0.060354145243763924,2,0.0006547369046890647
406,388,arab,0.18316660448908806,0.06105553482969602,0.3801802098751068,0.1267267366250356,-0.1267267366250356,3,0.0006532883036635968
407,1337,mencetak,0.18309375643730164,0.18309375643730164,0.36149755120277405,0.36149755120277405,-0.36149755120277405,1,0.0006530284812996375
408,570,panas,0.18302838504314423,0.09151419252157211,0.31739043444395065,0.15869521722197533,-0.15869521722197533,2,0.0006527953254396141
409,2321,subianto,0.18298864364624023,0.18298864364624023,0.18200787901878357,0.18200787901878357,0.18200787901878357,1,0.0006526535824082299
410,728,menyiapkan,0.18253551051020622,0.09126775525510311,0.29841287434101105,0.14920643717050552,-0.12873413413763046,2,0.0006510374221993363
411,11392,risk,0.18191398680210114,0.18191398680210114,0.21739956736564636,0.21739956736564636,0.21739956736564636,1,0.0006488206743915836
412,2015,edge,0.18188589438796043,0.09094294719398022,0.2009282037615776,0.1004641018807888,0.024662066251039505,2,0.0006487204790222859
413,117,8,0.18174800276756287,0.18174800276756287,0.2768297493457794,0.2768297493457794,-0.2768297493457794,1,0.0006482286700321579
